feature	s__Methanobrevibacter_smithii	s__Actinomyces_sp_ICM58	s__Trueperella_pyogenes	s__Bifidobacterium_adolescentis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_dentium	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Rothia_mucilaginosa	s__Isoptericola_variabilis	s__Lancefieldella_parvula	s__Collinsella_aerofaciens	s__Collinsella_bouchesdurhonensis	s__Collinsella_tanakaei	s__Senegalimassilia_anaerobia	s__Adlercreutzia_equolifaciens	s__Eggerthellaceae_bacterium	s__Eggerthella_lenta	s__Slackia_isoflavoniconvertens	s__Bacteroidaceae_bacterium	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_eggerthii	s__Bacteroides_faecis	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_intestinalis	s__Bacteroides_nordii	s__Bacteroides_ovatus	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_xylanisolvens	s__Phocaeicola_dorei	s__Phocaeicola_massiliensis	s__Phocaeicola_vulgatus	s__Barnesiella_intestinihominis	s__Coprobacter_fastidiosus	s__Coprobacter_secundus	s__Butyricimonas_faecihominis	s__Butyricimonas_paravirosa	s__Odoribacter_splanchnicus	s__Paraprevotella_clara	s__Prevotella_copri_clade_A	s__Prevotella_histicola	s__Prevotella_marseillensis	s__Alistipes_communis	s__Alistipes_finegoldii	s__Alistipes_ihumii	s__Alistipes_indistinctus	s__Alistipes_inops	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_senegalensis	s__Alistipes_shahii	s__Parabacteroides_distasonis	s__Parabacteroides_merdae	s__Gemella_morbillorum	s__Granulicatella_adiacens	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Lacticaseibacillus_paracasei	s__Lacticaseibacillus_rhamnosus	s__Lactobacillus_delbrueckii	s__Lactobacillus_gasseri	s__Ligilactobacillus_salivarius	s__Limosilactobacillus_fermentum	s__Limosilactobacillus_oris	s__Lactococcus_lactis	s__Streptococcus_anginosus	s__Streptococcus_constellatus	s__Streptococcus_cristatus	s__Streptococcus_gordonii	s__Streptococcus_infantis	s__Streptococcus_mitis	s__Streptococcus_mutans	s__Streptococcus_oralis	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_sp_263_SSPC	s__Streptococcus_thermophilus	s__Candidatus_Avimicrobium_caecorum	s__Clostridia_bacterium	s__Clostridia_bacterium_UC5_1_1D1	s__Clostridiaceae_bacterium	s__Clostridiaceae_bacterium_OM08_6BH	s__Clostridium_disporicum	s__Clostridium_fessum	s__Clostridium_paraputrificum	s__Clostridium_phoceensis	s__Clostridium_sp_AF20_17LB	s__Clostridium_sp_AF34_10BH	s__Clostridium_sp_AM22_11AC	s__Clostridium_sp_AM33_3	s__Clostridium_sp_AM49_4BH	s__Clostridium_sp_AT4	s__Hungatella_hathewayi	s__Mogibacterium_diversum	s__Clostridiales_bacterium	s__Clostridiales_bacterium_KLE1615	s__Evtepia_gabavorous	s__Intestinimonas_butyriciproducens	s__Eubacteriaceae_bacterium	s__Eubacterium_ramulus	s__Eubacterium_sp_AM28_29	s__Eubacterium_ventriosum	s__Anaerobutyricum_hallii	s__Anaerostipes_caccae	s__Anaerostipes_hadrus	s__Anaerotignum_faecicola	s__Anaerotignum_lactatifermentans	s__Blautia_faecis	s__Blautia_glucerasea	s__Blautia_massiliensis	s__Blautia_obeum	s__Blautia_producta	s__Blautia_sp_OF03_15BH	s__Blautia_wexlerae	s__Coprococcus_catus	s__Coprococcus_comes	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Dorea_sp_AF24_7LB	s__Dorea_sp_AF36_15AT	s__Eisenbergiella_massiliensis	s__Eisenbergiella_tayi	s__Enterocloster_aldensis	s__Enterocloster_asparagiformis	s__Enterocloster_bolteae	s__Enterocloster_citroniae	s__Enterocloster_clostridioformis	s__Enterocloster_lavalensis	s__Faecalicatena_contorta	s__Faecalicatena_fissicatena	s__Fusicatenibacter_saccharivorans	s__Clostridium_symbiosum	s__Eubacterium_rectale	s__Lachnospiraceae_bacterium	s__Lachnospiraceae_bacterium_WCA3_601_WT_6H	s__Lachnospira_eligens	s__Lachnospira_pectinoschiza	s__Lacrimispora_amygdalina	s__Lacrimispora_celerecrescens	s__Mediterraneibacter_glycyrrhizinilyticus	s__Ruminococcus_gnavus	s__Ruminococcus_lactaris	s__Ruminococcus_torques	s__Roseburia_faecis	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Sellimonas_intestinalis	s__Tyzzerella_nexilis	s__Dysosmobacter_welbionis	s__Oscillibacter_sp_ER4	s__Intestinibacter_bartlettii	s__Romboutsia_timonensis	s__Agathobaculum_butyriciproducens	s__Anaerotruncus_colihominis	s__Anaerotruncus_rubiinfantis	s__Candidatus_Cibiobacter_qucibialis	s__Faecalibacterium_prausnitzii	s__Flavonifractor_plautii	s__Gemmiger_formicilis	s__Ruminococcaceae_bacterium	s__Ruminococcus_bromii	s__Ruminococcus_sp_NSJ_71	s__Ruthenibacterium_lactatiformans	s__Catenibacterium_sp_AM22_15	s__Coprobacillus_cateniformis	s__Dielma_fastidiosa	s__Clostridium_innocuum	s__Erysipelatoclostridium_ramosum	s__Faecalibacillus_intestinalis	s__Turicibacter_sanguinis	s__Firmicutes_bacterium_AF16_15	s__Acidaminococcus_intestini	s__Phascolarctobacterium_faecium	s__Phascolarctobacterium_succinatutens	s__Megamonas_funiformis	s__Allisonella_histaminiformans	s__Anaeroglobus_geminatus	s__Colibacter_massiliensis	s__Dialister_invisus	s__Dialister_pneumosintes	s__Megasphaera_micronuciformis	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_parvula	s__Veillonella_rogosae	s__Fusobacterium_nucleatum	s__Fusobacterium_pseudoperiodonticum	s__Parasutterella_excrementihominis	s__Sutterella_wadsworthensis	s__Bilophila_wadsworthia	s__Desulfovibrionaceae_bacterium	s__Desulfovibrio_piger	s__Campylobacter_concisus	s__Campylobacter_gracilis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Aggregatibacter_segnis	s__Aggregatibacter_sp_oral_taxon_458	s__Haemophilus_parainfluenzae	s__Akkermansia_muciniphila	s__Unknown
BB.134	0	0	0	0.00215460101101778	0	0	0	0	0	0	0	0	0	0.0017160899244762	0	0	0	0.000593959196246363	0.000191477307106278	0.000220850729109941	0	0	0.0105318019549277	1.93622557027894e-05	0	0	0	0.000817450232952139	0	0	0.000145987007486372	0.0145674571087532	0.0014010132180399	0.0193594503759688	0.00147884728570879	0.00264146273040809	0	0	0	0.0247417724164865	0.00662524684125701	0	0	0	0.00468995637991826	0.0172001738202501	0	0.571267567671634	0	1.64469160657217e-05	0.000239442895097279	0	0.000353581192208892	0	0	0.00894690231411959	0.0425431662788715	0	0.00609091459154992	0.00267699687013537	0.00750364417454633	0	0	2.42028196284867e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.36097405347723e-06	0	0	0.000117658707239393	0	0.00101816861664384	0	0.000965472477543634	0.00115447449627882	0	0.00331270593024087	0	0.000304185437603481	5.00558315043703e-06	0.000851279174023774	0.00466217814375375	0.000130310181136102	0.000891103813594284	0	0	0	0.000179980967782747	0.0010619537176081	0.000702871884574553	0	4.02096844282359e-05	0.00256483880372063	0.00421558111519992	0.000663927347535988	0.00478330225471267	0	0.00171317458483913	0.00312744434726646	0	0.00191383796212259	6.07820811124496e-05	0.00141289460222116	0.000425034516521175	0	0.000108087592204492	0.003446591527913	0.000471129886631793	0.00193105496790376	0.0010659691854101	0.0100579767542919	0.000276627227071954	3.11336270675534e-05	0	0	0	6.18272028691343e-05	0.000127284828682542	6.84829782669681e-05	0	0	0	0.00643679488660429	0.00340165129237556	0	0.0328085171922529	0.00764374549635032	4.63153957436041e-05	0.00212698779407801	0	0.00306286682398499	0.000126624751783583	0	0	0	0.0020239607914322	0	0.000960136855943717	0	0.0076385198875669	0	0	0.000504023718763236	0.0123711062338762	0.000265185894156669	0	0.00153335863628113	0	0	0.00105562798065975	0.0106286132334417	0	0.0193395380561835	0.00171306457202264	0	0	0.000167659532335517	0	1.51817686760508e-05	0	0	0.000230531856961336	0	0	0.000727569761877259	0	0.00681116850113038	0	0	0	0	0	0.00366964251335281	4.47752163127004e-05	0	0	0	0.000242028196284867	0	0	0	0	0.0256867275037542	0.000395441068884525	0.000126019681292871	0	0	0	0.00290582352844106	0	0	0	0.000473385149369902	0	0.0421464600625973
BB.127	0	0	0	0	0	0	0	0	5.44572151101314e-05	0	0	0	0	4.45931262487611e-05	0	0	0	0	0	0	0	0	0.0162570234639129	0	0	0	0	0	0	0	0	0.0013353370709917	0	0.000554994584615215	0.00911702371628468	0.0063241465413508	0	0.0568628244340702	0	0.0177256932379289	0	0	0	0	0	0	0	0.666190522754648	0	0	0	0	0	0	0	0	0	0	0	0.00981138112617149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35751251054946e-05	0	0	0	0	0	0	0.0018734696471005	0	0	0	0	0.0487149009196941	0.00141350532234595	0	0.000628249403027203	0	0	0	0	0	0	0	0	0	0	0	0	0.000157527637967243	0	0	0	0	0.00173235734191765	0	0	0	0.00139921169924118	0	0	0	0.00155033698519274	0	0	0	0	0	0	0.0108294667655954	0	0	0	0	0	0	0	0	0.00436216065533582	2.19615563328623e-06	0	0	0	0	0	0	0	0.000219987793096977	0	4.80920860712849e-05	0	0	0	0	0	0	0	0	0.000100948713177496	0	0	0	0.00515348391987873	0	0	0	0	0	0	0	0	0	0	1.3549163568071e-05	0	0	0	0	0	0.000790839365844055	0	6.03012224732829e-06	0	0	0	0	0	3.22350979394216e-05	4.88365456079921e-05	4.45559032719257e-05	0	0	0	0	0.0262288356202448	0	0	0	0	0	0	0.110337650739563	0	0	0	0	0
BB.126	0	0	0	0.00117769948949271	0.0050891968917034	0	0.00254966126607508	0.000195012334530159	0.00340159015057702	0.000762673239082372	0.000100881380747332	0	0	0.0148283128907903	0	2.75017394850224e-06	0	0	0	0.00121257669547599	0	0	0	0.000787549812525642	0	0.00849016200274667	0	0	0.0547124605631306	0	0	0.0259530165282954	0	0	0.00788637381314368	0.2085581913056	0	0	0	0.00611451174286774	0.0039896273439295	0.00276517489731225	0.00026939203904647	0.00306031856514925	0.000363397984922546	0.00241277760818372	0	0.0036228541455247	0	0.0199200099406287	0.00244327953743074	0.00212988471520824	0.0210807083548034	0.010440910387582	0	0.00139346313654339	0.00410088438093709	0	0.000648541020219529	0.00250565848289904	0.00319570212815961	0	0	0	0	0	0	0	0.000361647874228045	0	0	0	0	0.000107631807711838	0	0	0	0	0	2.96268738997742e-05	8.17551710145667e-05	0.000290893399007487	0	0	0.000113757195142593	6.125387430755e-06	0.00202287794703015	0	0	0	0	0	0	0.00277605058519951	0.000753297646076114	0	0	0	0	0	0.0122789016405288	0	0.000246265576297701	0.00117732446577246	0.00109369417615664	0.00383199237351763	0	0	0	0.000954685383850529	0.040472559889413	0	0.0130809523702374	0	5.52534947835451e-05	0.00363960520502922	0	0.0104145337192577	0.000166510531791136	0	0	0.0192359666748922	0	0	0.000419401527146592	0.00376736328572782	0.00199250102568987	0.000413151131809087	0.00870667569723785	0.00350522170527286	0.00108569367012464	0.000240265196773696	0.0140918913121255	0.00217738771977328	0.000108756878872589	0	0.000314019861756256	0	0	0.00264829250450091	0.000176636172237894	0.00600200462679264	0.0075423520537674	7.6004807304062e-05	0.000874430307716963	0	0	0	0.00683543234109557	0.00152572150188499	0.0128105602679369	0	0.00449428426347967	0	2.68766999512719e-05	0.0023276472236869	0	0.00443078024685061	0.00014675928252462	0	0	0	0.000433652428516104	0	0.00271817192437422	0.00101106394979482	0.00865342232896231	0.015355221217742	0	0	0.000145509203457119	0.015382722957227	0	0.000857304224492199	0.00042977718340685	0.000810301251554161	0.0081481403698784	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000187511860125153	0	0.000822677034322421	0	5.7628645011797e-05	0	0	0.00406238194565806	0.00126583006375153	8.75055347250714e-05	0	0	0	0.0468997164070627	0.258858247784172	0	0	0.000302644142241997	0	0.0074133438940013
BB.123	0	0	0	0	0.00549816258990208	0	0.000200517271570934	0.000291432432398384	0.000520295077437461	0	0	0	8.31464288398848e-05	0.00302896561223277	0.00026413688757721	0	0.000436728717138789	0	0	0	0	0.00105549772166187	0.0311307788342787	0.00799276542082801	0.00025090904662541	0	0	0.0241128842950254	0	0	0	0.000669370745306951	0	0	0.00500201357134489	0.0057385733500578	0	0.128371157259712	0.0102049643457195	0.13127372350285	0.0401315897219256	0.0321883762132345	0	0.0856805052279367	0	0.0506808978638507	0	0	0	0	0	0	0	0	0.00348060189615851	0.00518300403008221	0.069156412290386	0	0.00298550270624829	0.0161335566808785	0.0156157811921938	0	0	0	0	0	0	0	0	0.00125139574718614	0	0	0	0.010961050937266	0.000427490225045468	0	0	0	0.00105969703624974	0	0.00448171849390742	0.00281774008846276	0	0.000202616928864871	0	0	0.00358537479512594	3.27546537854091e-05	0	0.000142356764528894	0	0	0	0.000347283316417094	0	0	0.00883829741309623	0	0	0.00123816790623434	0.000400194680224294	3.56941739969202e-06	0.00336218122478049	0	0.00403806090769865	0.00631513924297276	0	0	0.0022909360734141	0	0.00206228339410441	0	0	0	0.000989148551173478	0.00116006065489991	0	0.00183510047490049	0	0	0	0.000389696393754611	0.0047702114060943	0.00651775617183763	0.00671953323778493	0.0151095538186257	0	0.000241460588802696	0	0.000278624522905371	0.000498878573039309	0.00024628980057875	0.000964372595105027	0.0020429665470002	0	0	0	0	0.00201525107072024	0	0.00114725274540689	0.00498479638153461	0.000104772898967431	0	0.00681674737049419	0.0144962439230669	0	0	0.0206984216036259	0	0.00358159541199685	0	0	0	0.0215907759535489	0.000728161149537173	0	0.00100111659774892	0	0	0	0.00133202258727331	0	0	0	0.00410671970121037	0.00358054558334989	0.028038403571769	0	0	0	0.00810866650345331	0.000233691856815131	0	0	0	0.000564807812068914	0.000294581918339289	0	0.00203414798636567	0.0412395788759359	0	0.00161253680174322	0	0.00150209482808216	0	0	0.000443237654749992	0.00137380576742264	0.00275726995839739	0.0097552177533583	0.000301720753138673	0.00498941562758127	0.00135112946864813	0.0030678092721706	0.000968361943963506	0	0.0232264089855254	0.00151889208643365	0	0.00164823097574014	0	0	0.00032859636650106	0	0.000328806332230453	0	0.00514395040441499	0	0
BB.122	0	0	0	0	0	0.000291779001641394	0	0	0.000366877789522847	0	0	0	0	0.000148992023927226	0	0	1.40765905519059e-05	0	0.000321669595684862	6.74754453911257e-05	3.58119810010704e-06	0	0.0340151059899899	0.150750037620309	0.107990142273554	0.000129738651963284	0	0.0359359400957038	0.00115598238078901	0.00662755667405552	0.0178876235637445	0.0376158765787233	0	0	0.0109967247284069	0.0732561728154302	0.028794711967428	0.367381710190161	0	0.0333557045932801	4.59882567904835e-05	0	0	0	0.00100968511978859	0.00477607725630018	0	0	0	0	0	0.00141829627727011	8.7225221052112e-06	0	0	0.00174184511552236	0.000987878814525566	0	0	0.0469730862680129	0	0	0	1.17364016944102e-05	0	0	3.13443477276695e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251109355890674	0	0	0	0.00211443154756122	0	0	0	0	0	0	0	0	0	0	0	6.52416287544253e-05	2.06716682412119e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.05622622846796e-05	0	0.00120863663008266	6.91419435169181e-06	0	0	0	0	0	0	0	0.000979900897965922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138907937395835	0	0	0	0	0	0	0	0.000472576319586402	0.00937156993909694	0.000146580920255866	0.000823711020431551	0	0	0	0	0	0	0	0.000820484396400761	7.52406175091796e-05	0	0	0	0.0149650467973948	0.000275291307418129	0	0	0	0	0	0	0	0	0	1.78350756866717e-05	1.04599350448671e-05	0	0	0	0	0.00276812430175501	0	0	0	0	0	3.51737476762988e-05	0	0	0	0	6.80782213089655e-06	1.24100924261135e-05
BB.121	0.00543495643915629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034740418705698	0	0	0	0.00215774413632416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251742556766878	0	0	0	0.000533900202488418	0.0292562548746073	0	0	0.0013950295613407	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078222530588545	0	0	0.237130421731953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00198797863415042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113550977627859	0	0	0	0	0.271474720932579	0	0	0	0	0	0	0	0	0	0	0	0.00363888663355009
BB.120	0	0	0	0.00873164981653905	0.00203290141756177	0	0	0	0.00315526920798752	0.000317424138444028	0	0	0	0.002503934763975	0	0	0.000129403327667413	0	0	0	2.57759914565018e-05	0	0.000783092938411997	0	0	0	0.00864634044379977	0.00591513209018038	0	0	0	0.00226266101653445	0	0.000794214559091199	0.000666512185174723	0.000785317262547838	0.00175852449327606	0.000708643501159462	0	0.258425772537212	0.00074122330761971	0	0.000147067078157909	0	0	0.000626605193325824	0.00482534410621488	0.433532811594119	0	0	0	0	0	0	0	0.00178207616059673	0	0	0	0.00323259718235703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174674865961573	8.40009467770263e-05	0	0	0	0	0	0.000640212823333317	0.000917468284735994	0.000538548126065795	0.000845766542004202	0	0	0.000331424296240199	0.000550978172707255	0.000504398208450835	0.00131980926813063	0.000844588958638169	0	0	0	0	0.000718195010683952	0	0	8.08607244676047e-05	0.000853093727392853	0	0.00128958462840245	0.00609268549325892	0	0.00337351465849232	0.00031415307353838	0	0.00528355487819797	0	0.00248692522646564	0.000278040516980033	0	0	0.00243694335470734	0.00122913534894608	0.00134323009285507	0.00128971547099867	0.00500355172227455	0	0.000186712384814356	0	0	0	0	0	0	0	0	0	0.00119223773681038	0.00594627262808214	0	0.00667977622252453	0.00807926863175673	0	0.00346719795739006	0	0.00179830064252874	0.00321598017263634	0	0.00364396630489125	0.00279584459615498	0.00551998744957817	0.00579462605905633	0	0.00011291716054295	0.0224107198815717	0	0	0	0	0.000415032715228547	0.00732940971278611	0.00108612439127118	0	0	0.000450229373613314	0.0585709031449457	0	0.00433049740728853	0	0	0	0	0	0	0	0	0	0.00173837473345728	0	0.00192574133125276	0	0	0.00357697489562359	0	0.000246376608693365	0	0	0	0	0	0	2.18507135697249e-05	0	0	0	0	0	0.00214778121704811	0	0	0	0	0	0.0655578977834087	0	0	0	0	0	0.000403649409356894
BB.118	0	0	0	0.00269305499995918	0	0	0	0	0.00380385089516781	0	0	0	0	0.00960402192814166	6.14841090365823e-05	0	0	0	0.000362016393041121	0	0	0.00548458662269065	0.013087441118123	0	0	0.00136719228351471	0	0	0	0	0	0.00523150680458156	0	0.0121970695806222	0.0171336567584557	0.0961157350335943	0.0219273762970341	0.0500358189581275	0	0.102909091280176	0.00537667053089615	0.00144857581373325	0.000161746577299557	0	0	0	0.0247155913495685	0	0	0.191093376248051	0	0.000291347935766709	0.00116513662228245	0	0	0.0053838139128589	0.00172359601929938	2.60223200071842e-05	0.000801844625319411	0.0110949477920827	0.00419648178233503	0	0	0	0	0	0	0	0	0.000388038713048306	0	0	0	0.000784751532765673	0	0	0	0	0	0	0	0.00164119200594329	0.00397911887403973	0	0	0	0.000218128270648456	0.000302063008710844	0.00101844217126156	0.00665303981517009	0.000335483831465169	0.0156743658717783	0	0.000290837694197941	0.00448706435574859	0.000245936436146329	0.0264904666465291	0.00202540390722584	0.00120187401523377	0	0	0	3.34208227543248e-05	0.0018197765550122	0.00447660440358884	0	0	0.00280173645410683	0	0.00472024475267571	0.0205231914997837	0	0.00897974136875362	0.0101178351878914	0	0.0157317680482648	0.000691887567249839	0.00657471773436416	0.00479780147112849	0	0.000136999861214293	0.0509141998187622	0	0.00317242695381702	0.00151796866708575	0.0070732237470508	0.000251038851834012	0	0	0	0	0.00216138328530259	0	0.00479678098799095	0	0	0	0.00279280722665339	0.0021468414005927	0.000129856479251537	0.000573256402511205	0.0142000228588223	0.00250401049873052	0	0.0070877656317607	0.00100058371635467	0.000392375766382836	0	0.00351479904646056	0.0059040051922182	0.00586905364475757	0	0.0199458531647223	0.00082199916728576	0.0063550587390094	0	0	0.00152434668669535	0.000778883754724837	0.00107839555559184	0	0.00794420610493832	0	0	0	0.0325771383203664	0	0.0032257471977533	0	0	0.000736278583732682	0	0	0	0	0	0.000676580320186789	0.00503710476688083	0	0.000241854503596183	0	0.00469881460678744	0	0	0.0022096011135512	0	0	0	0	0.000252059334971549	0.00225016531826828	0.00117023903797014	0.0012965238262403	0	0	0	0	0.00317854985264223	0.000109957058069572	8.44449796311566e-05	0.00517078805789813	0	0	0.0331843257872007	0	5.40856062894417e-05	0	3.97988423639288e-05	0	0.0127198120678254
BB.065	0	3.41486169700676e-05	0	0	0	0.038477829776587	0	0.00924770815716332	0.15080051144121	0.250635744364329	0.000247358571642157	0	2.47358571642157e-05	0	0	0.00308213158293944	0	8.09935146084938e-05	0	0.000838611228284161	0	0	0.00110654653066469	0	0	0	0	0	0	0	0	0	0	0.000823507032316631	0	0.00507172632422755	0	0	0	0.0378327273777999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09935146084938e-06	0	0	0	0	0	0	0	0.000742732419098971	0	0.00160783071567402	0.00985275160142785	0.0107139096729679	0.115915729093768	0	0.0415919209625882	0.00904697558176875	0	0.00065954989058214	0.000221747108914606	0	0.000125868299729416	0	0.00208963267689914	0	0	0.00680630094519432	0	2.03578293475403e-05	0.0067465408654967	0	4.26857712125846e-05	0	0.00228992744951204	0	0	0.0073371368179662	0	0	0.00512382485524598	0	0.000940400375021863	0.00242717862156481	0	0	0	0	0	0	0	0	0	0	0	0	0.0152996749095445	0	0.0541783131327482	0.00100913541174367	0	0.00140337681663528	0	0.00597951039201518	0.00050150308640016	0	0	0.00198981364267894	0.00087867018280674	0.000236851304882136	0.00487427726969549	0.00665285107021985	0	0.000601978824792859	0	0	0	0	0	0	0	0	0	0.0157766610401713	0.00072171788557893	0	0.00120330094541322	0.00436073460679947	0	0	0	0.00691684614756537	0	0	0.00607210568033786	0	0.0481996783462963	0.000299457102660593	0	0	0.011427528207086	0	0	0	0	0	0	0.00061423730267955	0	0	0	0.00560321890117193	0	0.00359654985139879	0	6.15112908242885e-05	0	0	0	0	0	0.00126634454597334	0.000494279340502646	0.0131588193071902	0	0.000191319815588712	0	0	0.000512448155941848	0	0	0	0	0	0	0.00297968573202924	0.0166820371926597	0.00117637607434066	0.0038559479995368	0	0	0	0.0204184650328013	0	0	0	0	0	0	0.0105943895135727	0	0	0	5.58198546626106e-05	0	0.00753918280170577
BB.060	0	0	0	0	0	0	0	0	0.00884615915730062	0.0168413084386687	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174746385499063	0	0	0	0	0.254870239510509	7.97154847642995e-05	0	0.271110229568042	0	0	0.000505283190828828	0.0067181950907815	0	0	0	0.346025335715173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157547926581411	0	0	0	0.00439113061664635	0.00369678991391983	0.000241029497240087	0.00615616953914407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122361386070253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00965285475587604	0	0	0	0	0	0	0	0.0576177247066533	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000181776412501899	0	0	0	0	0	0.000497625482843596	0	0	0	0	0	0
BB.056	0	0	0	0	0.000356178282754944	0.000974788774729668	0	0.00204057845019155	0	0.00118578843603214	0	0	0	0	0	0	0	0	0	2.00050523801058e-05	0.000312571055011559	0	0	0	0	0	0	0	0.178243470574934	0	0	0.144636844245269	0.00268724019069296	0.241145476677801	0.00936959031356626	0.0153359867479465	0	0	0	0.198379092208587	0	0	0	0.000415120613742386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0158110909651188	0.00241931763586728	1.29054675448948e-05	0	0	2.44856792538835e-05	0	0	0	6.9733699936962e-06	0	0	0.000107251061577255	0	8.24182915092058e-05	0	0	0	0	0.000467468219260675	0	2.61580259039554e-05	0	0	3.42357757609067e-05	0	0	0	0	0.000109207391620736	0	0.0308329289725348	0	0	0	0	0	0	0	0	0.00416073535795823	0.0110871218769005	0	0	0	0	0	0	0.00223315074463286	0	0	0.00398034279572311	0	0.0258669744794222	0	0	0	0	0	0	0.00143888074697982	0	0	0	0	0	0	0	0	0	0.000107061739314983	0.00094427633679345	0	0.00461756997682128	0.000177489620880277	0.0138542876159828	0.00103890591421922	1.24006081788353e-05	0	0	0.00187867636223836	0	0.00435188773543249	0	0	0	0	0	4.35125666122491e-05	0.0114983929379767	0	0	0	0.0286762013144392	0	0	2.47065552265345e-05	8.14085727770869e-05	0	0	0.00658320836486338	0.000189385369693052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128505640888358	0.00589672584186404	0	0.000551369535157681	0	0	0	0	0	0	0	0	5.45879189551784e-06	0	0	0	0	0.000334879528249311	6.12141981347087e-05	8.24813989299632e-05	0	0	0.021471542623667	0	0	0	0	0	0.00211548695863062	0	7.33308229201356e-05	0	0.000198062640047199	0	4.0641178967786e-05
