feature	g__Methanobrevibacter	g__Actinomyces	g__Trueperella	g__Bifidobacterium	g__Rothia	g__Isoptericola	g__Lancefieldella	g__Olsenella	g__Collinsella	g__Senegalimassilia	g__Adlercreutzia	g__Eggerthella	g__Slackia	g__Bacteroides	g__Phocaeicola	g__Barnesiella	g__Coprobacter	g__Butyricimonas	g__Odoribacter	g__Porphyromonas	g__Paraprevotella	g__Prevotella	g__Alistipes	g__Parabacteroides	g__Gemella	g__Staphylococcus	g__Granulicatella	g__Enterococcus	g__Lacticaseibacillus	g__Lactobacillus	g__Ligilactobacillus	g__Limosilactobacillus	g__Lactococcus	g__Streptococcus	g__Candidatus_Avimicrobium	g__Butyricicoccus	g__Clostridium	g__Hungatella	g__Mogibacterium	g__Evtepia	g__Intestinimonas	g__Eubacterium	g__Anaerobutyricum	g__Anaerostipes	g__Anaerotignum	g__Blautia	g__Coprococcus	g__Dorea	g__Eisenbergiella	g__Enterocloster	g__Faecalicatena	g__Fusicatenibacter	g__Lachnoclostridium	g__Lachnospira	g__Lacrimispora	g__Mediterraneibacter	g__Oribacterium	g__Roseburia	g__Sellimonas	g__Tyzzerella	g__Dysosmobacter	g__Oscillibacter	g__Intestinibacter	g__Peptostreptococcus	g__Romboutsia	g__Agathobaculum	g__Anaerotruncus	g__Candidatus_Cibiobacter	g__Faecalibacterium	g__Flavonifractor	g__Gemmiger	g__Massilimaliae	g__Ruminococcus	g__Ruthenibacterium	g__Catenibacterium	g__Coprobacillus	g__Dielma	g__Erysipelatoclostridium	g__Faecalibacillus	g__Holdemania	g__Solobacterium	g__Turicibacter	g__Acidaminococcus	g__Phascolarctobacterium	g__Megamonas	g__Selenomonas	g__Allisonella	g__Anaeroglobus	g__Colibacter	g__Dialister	g__Megasphaera	g__Veillonella	g__Fusobacterium	g__Leptotrichia	g__Parasutterella	g__Sutterella	g__Neisseria	g__Bilophila	g__Desulfovibrio	g__Campylobacter	g__Escherichia	g__Klebsiella	g__Aggregatibacter	g__Haemophilus	g__Akkermansia	g__Unknown
BB.055	-16.1697340503741	-17.5886564146429	-18.0082873190091	-8.15768611887422	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-8.30633344927959	-17.1740079529419	-16.9367356323395	-8.68717666649869	-19.1487916673331	-1.58370187760517	-5.4193051686645	-19.801910402897	-9.21727852211353	-7.98016369006255	-15.744292895633	-15.6412934601797	-8.25169393224598	-15.4991558759334	-5.93919085014789	-7.4518171897414	-17.5688527799566	-12.4877030834985	-16.5919247643495	-6.62637942349139	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-3.54140204731523	-18.435045662966	-13.1194408510654	-3.77659180836864	-8.93893357060358	-19.148194997379	-14.197947836165	-11.0456904714486	-10.3385497870111	-6.50565024693147	-7.52531167693761	-7.02765912950736	-4.2397054460164	-4.95857964536496	-5.99245898883094	-11.807241703893	-8.87021124821253	-4.92540122401266	-7.33621008857196	-9.17279364153074	-13.4999843884655	-9.86082274409789	-5.70899024967978	-17.4123150495371	-3.9518183948569	-16.6319413156073	-14.9116544625878	-8.97720192781222	-13.3565802948835	-10.5925987821615	-15.530119254238	-13.6935822093001	-8.72944683153081	-9.46887671919501	-18.3219625338111	-5.35745681689973	-12.5379591503941	-14.9342323805279	-12.0041869192691	-15.0009069019555	-8.63331477189324	-13.1154199612874	-17.2935870946005	-13.6293239116972	-10.9908979986082	-12.9497700794387	-19.1213938061521	-16.376479927746	-11.2053471374371	-14.39488145372	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-8.00688102843833	-19.2314788979007	-5.0850176289201	-16.6251594906377	-16.5102583480109	-15.9352687967371	-13.9752836867579	-15.7054077565237	-15.1931011602215	-14.2670490732919	-20.4816290192877	-15.852806839698	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-3.19019520085365
BB.054	-16.1697340503741	-17.5886564146429	-13.4777139692843	-6.55956176950112	-14.359532542936	-15.8830346514434	-15.2536469162556	-18.6715782102685	-11.488259853346	-17.1740079529419	-16.9367356323395	-12.4296517285102	-19.1487916673331	-3.75189168531545	-4.10030502575116	-6.81518308047285	-13.7581537375641	-8.98733864343873	-15.744292895633	-15.6412934601797	-11.6587328022395	-0.731414722780252	-4.8457507420061	-5.88049410617458	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-10.2786534826196	-10.7531169325485	-15.0702802006937	-14.8950198072885	-7.18659631612934	-18.435045662966	-13.1194408510654	-7.06473972302559	-11.2630921055664	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-10.2676267306043	-13.635593629066	-7.81747162463577	-17.8081910809468	-14.3561545828856	-10.8473703781311	-8.55484960701283	-20.2562148324527	-15.4705393115443	-10.3123575603439	-13.4999843884655	-14.6857770695629	-6.03920382595607	-17.4123150495371	-15.3444319916353	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-9.33902246187943	-16.0919943004246	-19.3606822811218	-18.3219625338111	-5.4117597296141	-8.91421022198575	-14.9342323805279	-20.4202284746235	-15.0009069019555	-11.9391017848869	-13.1154199612874	-17.2935870946005	-12.0586501714516	-11.9104534702966	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-10.1879074882213	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-9.36240593334106	-18.8603847462094	-19.2314788979007	-6.27874661422466	-6.31539769862164	-16.5102583480109	-15.9352687967371	-6.10410607242957	-15.7054077565237	-9.77119689351687	-17.267844135824	-19.4816290192877	-4.72377253676171	-4.89167516367077	-13.6279804449561	-17.5358219925248	-18.2220406493637	-7.02900726522574
BB.053	-16.1697340503741	-17.5886564146429	-18.0082873190091	-5.23165182141297	-9.64888250874973	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-8.72952924055811	-8.53020924522671	-19.1487916673331	-2.01975420004836	-2.07274658991555	-19.801910402897	-13.7581537375641	-13.7712413277709	-9.62966221677749	-15.6412934601797	-11.6587328022395	-15.4991558759334	-6.24985259980368	-4.09105735594968	-17.5688527799566	-12.4877030834985	-16.5919247643495	-12.4804340256822	-13.9053619500497	-9.81587263576734	-13.3574702208886	-15.0702802006937	-14.8950198072885	-8.46065439401625	-18.435045662966	-13.1194408510654	-5.81200032582125	-13.428466933534	-19.148194997379	-13.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-3.96240161608826	-13.8611261233413	-2.99715849184012	-7.41578571766216	-6.01889497644437	-15.8304368510493	-8.64664327388568	-20.2562148324527	-15.4705393115443	-10.7955208963369	-13.4999843884655	-5.9026874530173	-6.83090072451833	-17.4123150495371	-4.37634282152631	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-10.2669063748222	-15.530119254238	-13.6935822093001	-16.0919943004246	-11.1686575480705	-18.3219625338111	-3.59146260238057	-10.9977054633757	-14.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-16.8054780937914	-7.65089258590439	-19.1213938061521	-16.376479927746	-15.1191711313416	-9.20745578111301	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-8.5409720937256	-16.6251594906377	-16.5102583480109	-15.9352687967371	-13.9752836867579	-15.7054077565237	-10.4952952065771	-17.267844135824	-20.4816290192877	-8.99228623171152	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-8.22230382310931
BB.052	-11.5133108483357	-15.2406013814642	-12.3157736156856	-9.55097163580285	-12.7815069592853	-15.8830346514434	-10.7959111522919	-15.4691882951034	-16.9968320068853	-17.1740079529419	-12.4465530935021	-15.9433609184696	-13.9134903888875	-6.07960230619255	-2.5364121219801	-7.23844439935892	-13.7581537375641	-11.1985692940416	-8.9290952774997	-15.6412934601797	-10.6587328022395	-5.86474112499379	-2.73434161046695	-4.27168106978523	-17.5688527799566	-12.4877030834985	-13.3725525120583	-3.76633108723292	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-7.08443054654275	-13.4866757218323	-13.1194408510654	-4.89138127900384	-18.1384051785848	-19.148194997379	-10.6454757612566	-13.3513731062756	-7.58820336785037	-9.02619485222286	-13.8784434417883	-8.78987778476485	-5.7381300156604	-11.488050895934	-10.1723549929971	-8.03848385429873	-5.68764588601224	-10.4064756541267	-10.4996544038541	-10.907405781958	-13.4999843884655	-9.09236989020971	-3.41549748855742	-15.5774411857554	-9.24147087646258	-7.76628546394523	-14.9116544625878	-7.3631536078908	-14.3565802948835	-16.0671882684922	-8.09637566993454	-13.6935822093001	-7.84222586205588	-13.56694032632	-4.96602709971813	-3.62608905007496	-7.45996673778135	-9.27686576834381	-21.4202284746235	-9.74611337536099	-10.2222903384865	-13.1154199612874	-17.2935870946005	-14.6293239116972	-8.91649605281081	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-6.14534674829377	-4.2970413486508	-16.1645594526234	-19.2767634545969	-15.5681033211761	-18.5061012780097	-12.5974871279572	-8.85403510411742	-5.94754055855509	-16.6251594906377	-16.5102583480109	-13.737010650859	-13.9752836867579	-15.7054077565237	-10.5192034162589	-4.83310696021518	-20.4816290192877	-11.4836549449697	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-4.29407655140395
BB.050	-16.1697340503741	-17.5886564146429	-18.0082873190091	-5.69165236280895	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-10.7165099113757	-19.1487916673331	-2.37481278680786	-3.23285783928504	-6.3957930491279	-13.7581537375641	-10.1220826482297	-15.744292895633	-15.6412934601797	-11.6587328022395	-15.4991558759334	-6.28858984903141	-4.81266459959879	-17.5688527799566	-11.148604774653	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-11.1906672097377	-13.8321227905608	-18.435045662966	-13.1194408510654	-5.55690326917841	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-10.2989311131468	-5.90985281433433	-6.60849867711979	-16.6196510768844	-4.48081633374938	-17.8081910809468	-14.3561545828856	-15.8304368510493	-9.53770426186416	-20.2562148324527	-5.77510423581267	-13.3381548220602	-5.85130583719813	-14.6857770695629	-4.63554921995	-17.4123150495371	-2.55837349240515	-9.43678507001274	-12.8119816525467	-11.9520528307779	-14.3565802948835	-10.4287617192486	-15.530119254238	-13.6935822093001	-9.80104429866986	-19.3606822811218	-18.3219625338111	-2.93175233521233	-12.1206009576602	-14.9342323805279	-21.4202284746235	-5.8354196869922	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-13.3904367221135	-6.39919808585459	-19.1213938061521	-16.376479927746	-9.13086929311401	-9.50078969880685	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-10.3707684328017	-19.2314788979007	-16.508875765311	-16.6251594906377	-16.5102583480109	-15.9352687967371	-6.94433239546152	-15.7054077565237	-9.01085169286045	-12.1056006512876	-20.4816290192877	-9.96227068613596	-13.5313814605163	-15.358470435464	-9.12194788618757	-18.2220406493637	-3.37092981431315
BB.048	-16.1697340503741	-8.29087139332652	-14.8223545047514	-9.49472868711496	-12.154308083638	-12.8862101041678	-10.6433535802716	-13.1146997502921	-8.07137779397428	-10.8705000210791	-12.7312614459584	-16.9433609184696	-19.1487916673331	-2.0630792219163	-2.51566268823459	-19.801910402897	-8.95306941466042	-5.97782844141768	-15.744292895633	-15.6412934601797	-7.8236143904667	-7.397277333496	-5.07290638009215	-7.05761261695314	-12.5884938589493	-12.4877030834985	-15.5919247643495	-19.9426799327414	-17.2515016424809	-12.373463394603	-10.2304683052755	-15.0702802006937	-14.8950198072885	-4.4567916535267	-14.1015991377665	-13.1194408510654	-5.66051654002449	-12.5630188879032	-11.6557168471343	-10.0330546266138	-14.7988844677474	-11.2949430265924	-6.49381746463027	-7.44616645011594	-9.05769909205698	-4.88014855260118	-17.8081910809468	-8.45016631433519	-14.8304368510493	-9.27814913239141	-6.20707592993455	-8.41211043574164	-11.7078075582122	-6.49345814978855	-8.30999105869658	-7.08831353192061	-14.3346267280649	-4.30384420105111	-16.6319413156073	-14.9116544625878	-9.85581817291243	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-9.41457641958201	-10.5976611338987	-9.19895320642428	-5.25542883099201	-12.6623140922409	-14.9342323805279	-21.4202284746235	-4.98358779252659	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-9.30857913178123	-12.9497700794387	-19.1213938061521	-13.4481892868881	-15.1191711313416	-14.39488145372	-11.0657764412575	-12.2104496104088	-12.7031621907526	-19.2767634545969	-13.6780285630949	-18.5061012780097	-12.750942079545	-8.54607411277157	-4.60621607761757	-8.80915011341115	-12.504731359096	-15.9352687967371	-6.70308489454639	-15.7054077565237	-11.5256305145437	-17.267844135824	-9.55902628382892	-15.852806839698	-13.5313814605163	-15.358470435464	-9.39540264829148	-9.96706259715148	-2.5525938747279
BB.047	-16.1697340503741	-12.9560249978064	-15.2868764668561	-2.55392379196798	-13.4772667461511	-13.1994136256058	-19.1754551841877	-5.89604067316494	-4.23947264455541	-6.66500506906154	-16.9367356323395	-16.9433609184696	-8.78941794320898	-3.94169787697399	-5.54423203240675	-10.7252470661285	-13.7581537375641	-7.26332444514534	-5.13689993525517	-15.6412934601797	-9.0584088397616	-3.52316280114711	-7.52022666067387	-5.15425712934449	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-9.84405401770298	-15.0702802006937	-14.8950198072885	-10.2736098355584	-18.435045662966	-13.1194408510654	-7.50770830749914	-18.1384051785848	-15.9051282857875	-14.197947836165	-14.7988844677474	-5.00931755330514	-3.64173989412746	-6.55770232050746	-16.6196510768844	-4.10903867468774	-6.45575418543904	-4.49225308630603	-15.8304368510493	-10.939764343263	-20.2562148324527	-7.6223967408345	-18.0997103467727	-8.22898353379004	-10.7558935172942	-5.18080312812993	-17.4123150495371	-5.9713839149503	-16.6319413156073	-14.9116544625878	-6.37369221599963	-14.3565802948835	-12.2351614303119	-15.530119254238	-11.0379793537134	-16.0919943004246	-19.3606822811218	-6.684069252253	-4.89446306504978	-6.87905823763152	-14.9342323805279	-21.4202284746235	-15.0009069019555	-8.51705068584379	-6.29583571657077	-10.427534395769	-14.6293239116972	-10.0322443578525	-9.12792593267275	-19.1213938061521	-15.376479927746	-13.3514855482792	-8.07410053474555	-10.0909340570823	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-5.53662182427983	-14.4133649958658	-15.2377036248744	-16.5102583480109	-15.9352687967371	-8.93395508510363	-15.7054077565237	-7.96445483354979	-17.267844135824	-20.4816290192877	-10.0216635390998	-13.5313814605163	-15.358470435464	-9.66114096423862	-18.2220406493637	-3.48977781781417
BB.046	-16.1697340503741	-9.92616105147697	-13.2005110123652	-4.48508796192462	-9.29124512082454	-8.47194592819914	-13.0510359632402	-18.6715782102685	-6.93681512057603	-17.1740079529419	-16.9367356323395	-10.6595480239336	-9.6837479728339	-2.83516614380441	-2.44060569218932	-18.801910402897	-13.7581537375641	-13.7712413277709	-12.1323166517087	-15.6412934601797	-11.6587328022395	-13.7336695415842	-8.51235255454347	-6.7516025779015	-9.03157687294047	-8.74013420531034	-16.5919247643495	-5.57849690362352	-17.2515016424809	-8.57219030965962	-13.3574702208886	-13.3706217486054	-13.8950198072885	-5.26520786290628	-18.435045662966	-13.1194408510654	-6.73415674842431	-12.5267170689948	-12.0801276344372	-11.0928265903467	-14.7988844677474	-13.5522844886558	-5.15551482640463	-7.65076698347694	-9.10502978862041	-3.69798745666748	-5.73684774824324	-14.3561545828856	-15.8304368510493	-9.1889497824272	-18.5388759970632	-6.88631107745258	-8.88677795394638	-5.41266896123207	-7.05781239296899	-4.53169904138336	-17.4123150495371	-5.10081516175485	-9.63675215751312	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-7.99648895672527	-19.3606822811218	-18.3219625338111	-4.8627765902564	-10.4266537145599	-7.89355531369994	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-11.5516119849907	-14.6293239116972	-6.3140075790476	-12.9497700794387	-12.3556541730075	-14.1990259941786	-15.1191711313416	-14.39488145372	-11.8482959416977	-12.2104496104088	-16.1645594526234	-19.2767634545969	-14.5846796866764	-18.5061012780097	-12.8257759300654	-5.96439087301576	-3.03411131009787	-8.8457520821791	-16.5102583480109	-15.9352687967371	-8.97107832900899	-15.7054077565237	-14.1931011602215	-17.267844135824	-13.3925194667593	-4.03037192964171	-12.5313814605163	-11.5435799302846	-5.44504582147816	-18.2220406493637	-7.07999949928438
BB.044	-16.1697340503741	-17.5886564146429	-18.0082873190091	-15.1651082921908	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-11.4693116562138	-13.1015035883605	-19.801910402897	-13.7581537375641	-13.7712413277709	-15.744292895633	-15.6412934601797	-11.6587328022395	-15.4991558759334	-18.7370151726997	-13.8556011023309	-17.5688527799566	-8.64753806641452	-16.5919247643495	-7.60145329192125	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-12.0078042125595	-15.8628387230739	-18.435045662966	-13.1194408510654	-14.8067854420157	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-20.5284134112785	-16.6196510768844	-14.2253157507551	-17.8081910809468	-14.3561545828856	-15.8304368510493	-14.010150959923	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-14.6857770695629	-17.5658881166971	-17.4123150495371	-15.3444319916353	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-16.0919943004246	-19.3606822811218	-18.3219625338111	-17.1194048503363	-13.7936804766594	-14.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-17.8054780937914	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-16.508875765311	-16.6251594906377	-16.5102583480109	-15.9352687967371	-13.9752836867579	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-9.53828209621541	-0.0134294340877108	-15.358470435464	-17.5358219925248	-18.2220406493637	-14.7505365757863
BB.042	-16.1697340503741	-11.9140810877832	-18.0082873190091	-2.76127577051583	-16.2975044957707	-15.8830346514434	-14.8379676621339	-18.6715782102685	-15.9968320068853	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-10.4693116562138	-12.1015035883605	-15.236386802105	-13.7581537375641	-13.7712413277709	-14.1799122207922	-15.6412934601797	-11.6587328022395	-10.5894370468199	-10.0683513818639	-12.3891244386278	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-13.6955233971137	-13.3574702208886	-12.791101057096	-14.8950198072885	-6.57568616221005	-18.435045662966	-13.1194408510654	-15.8067854420157	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-10.2780542521541	-14.3645481512784	-19.5284134112785	-16.6196510768844	-14.2253157507551	-16.8081910809468	-14.3561545828856	-15.8304368510493	-14.010150959923	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-14.6857770695629	-16.5658881166971	-17.4123150495371	-15.3444319916353	-16.6319413156073	-14.9116544625878	-15.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-16.0919943004246	-19.3606822811218	-17.3219625338111	-12.7859096335708	-8.52152995011524	-13.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-10.8249534573573	-2.77659144140717	-12.9497700794387	-19.1213938061521	-14.133456106627	-15.1191711313416	-14.39488145372	-15.2902536740837	-12.2104496104088	-15.1645594526234	-19.2767634545969	-14.4301113376667	-18.5061012780097	-10.5534841115831	-11.6829233603341	-9.46046201111532	-9.90758266260248	-15.0193997637906	-15.9352687967371	-3.89035393719116	-15.7054077565237	-15.1931011602215	-13.4355207742288	-5.04420535582689	-0.770072982207967	-13.5313814605163	-15.358470435464	-14.9403715176254	-18.2220406493637	-10.7340808630561
BB.041	-9.99303051112146	-17.5886564146429	-18.0082873190091	-15.1651082921908	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-1.2657259758602	-9.65133716461813	-19.801910402897	-13.7581537375641	-13.7712413277709	-10.7696739595807	-15.6412934601797	-11.6587328022395	-15.4991558759334	-7.83640807001083	-3.21837346794086	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-14.8950198072885	-6.87102015383855	-12.79043980754	-13.1194408510654	-7.6706035032091	-7.61638287169688	-19.148194997379	-9.22009024691526	-7.1325516223239	-13.5522844886558	-7.84287416274518	-7.56527158040421	-6.93173775066364	-3.82862993411426	-17.8081910809468	-7.67733869029236	-6.2894556994582	-4.8955834622198	-12.0404732126038	-15.4705393115443	-8.28410346630394	-13.4999843884655	-8.68745626418819	-7.57301162866772	-17.4123150495371	-4.19677267057563	-16.6319413156073	-8.10828454146132	-8.61254456344352	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-16.0919943004246	-13.0873340942172	-7.47288007431104	-4.70945459600476	-11.0557206071251	-14.9342323805279	-21.4202284746235	-9.48792529545274	-8.73495792994857	-13.1154199612874	-17.2935870946005	-14.6293239116972	-12.6468274742074	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-6.41675320651119	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-16.508875765311	-16.6251594906377	-16.5102583480109	-15.9352687967371	-13.9752836867579	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-15.852806839698	-13.5313814605163	-15.358470435464	-17.5358219925248	-18.2220406493637	-2.55080752207629
BB.040	-16.1697340503741	-17.5886564146429	-18.0082873190091	-15.1651082921908	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-16.9968320068853	-17.1740079529419	-16.9367356323395	-16.9433609184696	-19.1487916673331	-1.30208901114041	-3.22264382876152	-19.801910402897	-13.7581537375641	-13.7712413277709	-15.744292895633	-12.3221176445441	-11.6587328022395	-10.5662930231266	-18.7370151726997	-9.77163566959705	-17.5688527799566	-12.4877030834985	-16.5919247643495	-8.11098140622374	-4.81236667692196	-11.2841687583353	-13.3574702208886	-15.0702802006937	-14.8950198072885	-6.81186466003715	-18.435045662966	-13.1194408510654	-15.8067854420157	-18.1384051785848	-19.148194997379	-14.197947836165	-14.7988844677474	-13.5522844886558	-14.3645481512784	-20.5284134112785	-16.6196510768844	-14.2253157507551	-17.8081910809468	-14.3561545828856	-15.8304368510493	-14.010150959923	-20.2562148324527	-15.4705393115443	-18.0997103467727	-13.4999843884655	-14.6857770695629	-17.5658881166971	-17.4123150495371	-15.3444319916353	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-16.0919943004246	-19.3606822811218	-18.3219625338111	-17.1194048503363	-13.7936804766594	-14.9342323805279	-21.4202284746235	-15.0009069019555	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-6.17771397330263	-12.9497700794387	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-16.2902536740837	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-5.29198294847195	-9.13061381291628	-16.5102583480109	-15.9352687967371	-13.9752836867579	-15.7054077565237	-15.1931011602215	-17.267844135824	-20.4816290192877	-5.55352255248837	-1.41729209764265	-15.358470435464	-17.5358219925248	-18.2220406493637	-14.7505365757863
BB.036	-16.1697340503741	-17.5886564146429	-18.0082873190091	-8.65036226437309	-16.2975044957707	-15.8830346514434	-20.1754551841877	-18.6715782102685	-9.10499884341736	-11.9734841491845	-16.9367356323395	-12.5184019310102	-9.59304458674292	-1.7846865491459	-3.61891365098599	-6.22391436421342	-7.86648364179178	-6.92786007986588	-6.16399815190574	-15.6412934601797	-5.71569046314523	-15.4991558759334	-4.02284618139385	-5.64313114262814	-17.5688527799566	-12.4877030834985	-16.5919247643495	-19.9426799327414	-17.2515016424809	-18.456907253507	-13.3574702208886	-15.0702802006937	-10.9580414035222	-5.38221569737314	-18.435045662966	-10.947446288283	-4.16940656451537	-18.1384051785848	-19.148194997379	-10.1916033876649	-7.66644170683148	-13.5522844886558	-5.76564558419971	-5.65721011100424	-10.3523541021269	-4.69237548618297	-7.65478423001972	-7.2803203191854	-15.8304368510493	-14.010150959923	-5.94513894261323	-6.543280860924	-9.18191154191999	-5.42299216688225	-10.7040942483109	-6.74173845323521	-17.4123150495371	-4.89216385278178	-16.6319413156073	-14.9116544625878	-16.646397484309	-14.3565802948835	-16.0671882684922	-15.530119254238	-13.6935822093001	-11.6922526356664	-19.3606822811218	-18.3219625338111	-3.44373687789903	-7.52648305372343	-7.62305715580936	-21.4202284746235	-7.0871213526871	-13.8284643638854	-13.1154199612874	-17.2935870946005	-14.6293239116972	-9.6863680794145	-7.13749651499829	-19.1213938061521	-16.376479927746	-15.1191711313416	-14.39488145372	-8.25732904150974	-12.2104496104088	-16.1645594526234	-19.2767634545969	-16.5681033211761	-18.5061012780097	-18.8603847462094	-19.2314788979007	-6.05707077945747	-13.8720388856249	-16.5102583480109	-14.4570013863461	-9.64440808736653	-15.7054077565237	-8.28800434212424	-17.267844135824	-20.4816290192877	-15.852806839698	-13.5313814605163	-11.0507570055253	-5.26121908938947	-18.2220406493637	-4.53191404703932
